停留所コード,停留所名,URL
62025,瑞穂公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62025
62026,瑞穂生涯学習センター,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62026
62028,瑞穂図書館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62028
62029,瑞穂通一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62029
62030,瑞穂通四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62030
62040,瑞穂通七丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62040
62041,瑞穂保健所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62041
62042,瑞穂福祉会館北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62042
62045,水分橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62045
62050,溝口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62050
62051,見付小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62051
62052,みどりが丘公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62052
62053,みどりが丘公園口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62053
62054,三ツ蔵通本町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62054
62055,緑ケ丘住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62055
62056,みどりが丘公園会館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62056
62057,緑丘商高,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62057
62060,緑区役所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62060
62065,緑黒石,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62065
62070,緑黒石住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62070
62075,緑高校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62075
62080,緑市民病院,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62080
62084,緑文化小劇場,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62084
62085,緑車庫,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62085
62086,緑スポーツセンター,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62086
62087,緑図書館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62087
62088,緑保健所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62088
62089,緑町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62089
62093,港区役所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62093
62095,港郵便局,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62095
62098,南荒子駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62098
62100,南一番町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62100
62102,南大高駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62102
62103,南大高駅西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62103
62104,南大高駅東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62104
62105,南大坪,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62105
62106,南ケ丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62106
62107,南川町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62107
62110,南区役所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62110
62115,南久留里,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62115
62120,南高校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62120
62125,南天白中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62125
62130,南浜通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62130
62133,南原,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62133
62135,南山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62135
62140,宮裏,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62140
62145,都通一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62145
62150,都通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62150
62155,宮崎通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62155
62157,宮田荘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62157
62160,宮根,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62160
62165,宮脇町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62165
62175,妙音通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62175
62185,妙見町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62185
62190,三吉町三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62190
62195,見寄町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_62195
63000,向田町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_63000
63005,向が丘,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_63005
63010,向野田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_63010
63015,向島町五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_63015
63025,六野,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_63025
64000,名四十一屋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64000
64002,明治一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64002
64003,明治小学校西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64003
64005,明正,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64005
64010,名城公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64010
64013,名城病院,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64013
64015,名城町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64015
64020,名西橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64020
64022,名西二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64022
64025,名大病院,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64025
64029,名鉄栄生,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64029
64030,名港潮見インター,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64030
64031,名鉄東枇杷島,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64031
64032,名鉄有松,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64032
64033,名鉄清水,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64033
64034,名鉄山王,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64034
64035,名鉄神宮前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64035
64036,名鉄鳴海,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64036
64037,名鉄堀田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64037
64038,名東区役所北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64038
64039,名東区役所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64039
64040,名東消防署,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64040
64045,明道町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64045
64050,名東図書館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64050
64055,名東福祉会館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64055
64060,名東本通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64060
64062,明徳池東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64062
64063,明徳公園北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64063
64065,明徳橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64065
64070,名南工高,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64070
64075,明和高校前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_64075
65000,元塩町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65000
65005,元柴田西町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65005
65010,本星崎町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65010
65015,元八事四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65015
65020,元柳原町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65020
65025,本山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65025
65030,百々ケ池,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65030
65035,桃山住宅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65035
65036,桃山二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65036
65037,桃山小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65037
65038,森下駅,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65038
65040,森田町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65040
65045,森の里団地,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65045
65048,守山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65048
65050,守山東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65050
65060,守山区役所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65060
65065,守山区役所南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65065
65067,守山自衛隊,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65067
65073,守山小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65073
65075,守山新堀,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65075
65080,守山図書館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65080
65085,守山西中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65085
65090,守山東中学校前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65090
65095,守山プール,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65095
65100,諸ノ木,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65100
65105,諸ノ木口,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_65105
71000,焼山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71000
71005,焼山橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71005
71010,薬師通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71010
71015,薬師通三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71015
71020,八熊通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71020
71025,八熊通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71025
71030,八熊橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71030
71035,八雲町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71035
71040,八事,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71040
71045,八事音聞山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71045
71050,八事表山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71050
71055,八事天道,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71055
71060,八事日赤病院,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71060
71062,社台一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71062
71070,安井町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71070
71075,安井町西,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71075
71080,安井町東,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71080
71083,八筋町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71083
71085,安田通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71085
71090,矢田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71090
71092,矢田川橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71092
71095,矢田南三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71095
71096,矢田南四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71096
71100,八剣,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71100
71105,弥富桜ケ岡,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71105
71110,弥富通一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71110
71115,弥富通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71115
71120,弥富通三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71120
71125,弥富通四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71125
71127,弥富緑ケ岡,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71127
71130,柳内,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71130
71135,柳橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71135
71140,柳原町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71140
71143,柳原橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71143
71144,柳瀬町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71144
71145,矢場町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71145
71150,薮田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71150
71155,山口町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71155
71165,山田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71165
71170,山田支所,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71170
71173,山田支所南,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71173
71175,山田町三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71175
71180,山田東中学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71180
71185,山手通一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71185
71187,山手通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71187
71190,山手通四丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71190
71195,山手通五丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71195
71197,八ツ松,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71197
71200,山中,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71200
71202,山根町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71202
71205,山ノ神,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71205
71210,山ノ田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71210
71215,山花町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71215
71220,弥生ケ岡,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71220
71225,弥生町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71225
71230,八幡小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71230
71235,八幡西通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_71235
73000,豊二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_73000
73001,豊一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_73001
73005,豊三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_73005
75000,横井町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_75000
75010,吉津一丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_75010
75015,芳野三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_75015
75020,葭原町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_75020
75025,四ツ谷通二丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_75025
75030,四ツ谷通三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_75030
75035,呼続大橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_75035
75037,呼続大橋北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_75037
75040,呼続町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_75040
75045,蓬来小学校,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_75045
81000,楽園町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_81000
81002,楽陶館,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_81002
82000,竜宮町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_82000
82005,両茶橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_82005
82010,両茶橋北,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_82010
82015,臨港線踏切,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_82015
83000,瑠璃光町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_83000
85000,労災病院前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_85000
85005,六条,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_85005
85010,六反公園,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_85010
85015,六番町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_85015
85020,六番三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_85020
85025,六句町,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_85025
91000,若葉通,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_91000
91001,若葉台,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_91001
91002,若田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_91002
91005,ワイルドフラワーガーデン,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_91005
91010,若水三丁目,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_91010
91015,若宮,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_91015
91020,若宮商高前,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=b_91020
40148,大曽根,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_40148
40250,川村,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_40250
40504,砂田橋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_40504
41241,ナゴヤドーム前矢田,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41241
41242,金屋,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41242
41243,川宮,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41243
41244,白沢渓谷,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41244
41245,小幡緑地,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41245
41263,守山,http://map.kotsu.city.nagoya.jp/map/QR.jsp?from=g_41263
